content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent
"Olá! Eu gostaria de pedir humildemente que, vcs do telegram, me ajudassem, pois uma amiga minha no seu app, esta a choros nesse exato momento por ter um pedofilo numa conversa privada, mandando videos dele cometendo atos de estupro com uma criança, ela tem um bb, e isso abalou ela e ta me afetando agora... Bom, é isso. :/ to tremendo aqui pois oq a gente poderia fazer contra isso? NADA! AGUENTAR CALADO? SERIO? EU ... TA CHEGA... É ISSO! VIR AQUI É A UNICA AÇÃO QUE EU CONSIGO IMAGINAR.",1,5,5.15.0,2020-03-06 18:26:36,
Não estou conseguindo muda meu número não envia o código de sms como proceder nesse caso preciso urgente troca o número,2,1,,2020-03-06 17:38:54,
Fica conectando... Demora pra enviar mensagens,1,0,5.15.0,2020-03-06 17:27:00,
"Nao sei o que aconteceu com esse app que era tão bom, nao consigo receber a mensagem de confirmação, por favor concertem isso.",1,2,5.15.0,2020-03-06 14:39:38,
"Não posso usar o app, tenho uma conta ativa, desinstalei o app por problemas no celular e agora instalei novamente o app pede um código de acesso, mas o código nunca chega porque não enviam. Impossível!",1,6,5.15.0,2020-03-06 09:21:12,
Meu código de ativação não tá chegando por mesagem,2,1,,2020-03-06 07:33:16,
Meu telegram tava bom mas agora fica so no conectando internet funciona normalmente,2,0,5.15.0,2020-03-05 23:47:35,
"Ele não funciona, só esta reiniciando e não sai disto.",1,2,5.15.0,2020-03-05 23:45:07,
Muito bom,1,0,5.12.1,2020-03-05 21:41:34,
Muito bom,1,0,5.15.0,2020-03-05 20:35:31,
"Poxa, baixei Telegram pq no Whatsapp meus colegas não me respondiam, agora no telegram NEM OS ROBÔS ME RESPONDEM",2,0,5.15.0,2020-03-05 20:33:26,
"Tem um dia que venho tentando entrar no telegram, mas não recebo o sms do código de confirmação e ja mandei email e não me respondem",1,1,,2020-03-05 18:16:06,
"não está chegando a mensagem de ativação para abrir o app, consegue me ajudar",2,4,5.15.0,2020-03-05 14:57:25,
Nao sei pq meu codigo d verifiacao nao chegou (coloquei o numero certo).,1,1,4.8.6,2020-03-05 14:33:22,
Nao ta conectando,1,0,5.15.0,2020-03-05 11:01:01,
"Olha simplesmente ficou mais de uma hora aguardando o download e até agora nem sequer começou a baixar, vale destacar que obviamente eu tenho uma boa conexão com a internet porque enquanto estava a baixar estava a fazer outras coisas pela internet.",1,1,3.8.0,2020-03-05 06:52:01,
"Não funciona Moto G 6 Plus , já instalei e reinstalei várias vezes. Sempre aparece conectando , e não funciona. Instala normalmente , mas não consigo usar porque fica sempre aparecendo conectando e não sai disso.",1,6,5.13.1,2020-03-04 21:38:44,
"O meu código de instalação do app não chegou mas minhas msg e eu não tenho como instalar, alguém pode me ajudar?",1,1,5.15.0,2020-03-04 19:48:27,
"Não consigo o código, fica falando que está ligando e esse código nunca chega. Tinha interesse no aplicativo mais esse código não chega",1,0,,2020-03-04 15:48:11,
Ruim uma bostac,1,0,,2020-03-04 15:41:56,
"Acabei de instalar o App mas o sms não chega nunca, meu grupo de estudos já está formado mas não consigo entrar 😣",1,2,5.15.0,2020-03-04 15:24:34,
Gostaria de poder apagar conversas anteriores. Não encontrei uma forma de eliminar...,1,0,5.15.0,2020-03-04 11:00:16,
Não estou recebendo o código pra acessar,1,0,5.15.0,2020-03-04 09:58:05,
"Depois dessa atualização, a busca por palavras não aparece mais nas conversas.",1,0,5.15.0,2020-03-04 09:29:49,
Eu sla n gostei n,1,0,5.15.0,2020-03-04 02:35:52,
Demora muito para instalar pq demora tanto e fica carregando toda vida e não instalar,2,0,,2020-03-04 00:12:12,
"Horrível, a mensagem não chega nunca",1,0,5.15.0,2020-03-03 20:56:18,
Não recebo código de ativação.,1,0,5.15.0,2020-03-03 20:32:31,
Bom,2,0,,2020-03-03 10:41:27,
"Pessimo, nao consigo se quer receber um codigo pra entrar no app.",1,1,,2020-03-03 09:43:17,
muito bom,1,0,,2020-03-02 16:52:12,
Será que vocês por favor pode me explicar porque não esta tendo como colocar a foto no perfil eu escolho uma foto e fica horas e horas carregando consertem isso .,2,3,5.15.0,2020-03-02 16:14:44,
"Ainda não me adaptei,ainda sem condições de opinar!!!",1,0,,2020-03-02 14:35:21,
"Vou dar uma estrela só! Más obrigado porque não aceita 0 estrela: faz dias que venho tentando a instalação desse aplicativo. Sem sucesso, aguardando um maldito SMS até agora. E não venham pedir pra ver o número de Telefone pois antes de enviar essa reclamação, averiguei pra não cometer injustiça. Poderiam mudar esse maldito SMS pro e-mail evitavam críticas desse nível.",1,46,5.15.0,2020-03-02 12:19:17,
Nao consigo entrar no aplicativo,1,0,5.15.0,2020-03-02 07:41:01,
"mexeram e estragaram no que estava perfeito, agr demora um seculo pra fz o download de videos e ate umas simples imagens.",1,0,,2020-03-01 18:58:16,
Não consigo saber quando me mandam mensagem pq não recebo nenhum som ou notificação mesmo estando ativos os aplicativos.,2,3,5.15.0,2020-03-01 18:29:02,
Não tem call em grupo,2,0,,2020-03-01 11:28:21,
"Fiz o cadastro, porém o código não chegou no celular. Ai fica difícil entender",2,2,5.15.0,2020-03-01 10:50:56,
"Não aparece a função Limpar Histórico no grupo... Antes aparecia... Utilizava muito esta função, pois prefiro apagar as mensagens já lidas.",1,2,5.15.0,2020-03-01 05:46:32,
"Ruim demais tudo travado, a ligação horrível!",1,0,5.15.0,2020-03-01 01:55:35,
Legal.,1,0,,2020-02-29 17:17:34,
"Não consigo abaixar , não me enviam o código",1,0,5.15.0,2020-02-29 16:10:55,
Coloquemmmmmm como postar status 😣😣😣,1,0,5.15.0,2020-02-29 13:17:07,
"odiei, do nada minhas conversas são apagadas",1,1,,2020-02-28 17:33:00,
Não consigo abrir meu telegram não chega o código de confirmação,1,0,5.15.0,2020-02-28 15:00:36,
Essa atualização ficou muito ruim demora muito para baixar os vídeos agora 😪,2,0,5.15.0,2020-02-28 14:34:05,
Tentam me ligar e meu telegram recusa automaticamente todas as chamadas de qualquer pessoa. As configurações de chamadas estão corretas!,2,0,,2020-02-28 11:17:38,Você pode ter desativado as chamadas. Verifique em Configurações – Privacidade e Segurança – Chamadas.
Tô tentando mudar foto no perfil mais não consigo porque??,1,1,5.15.0,2020-02-28 10:26:18,
gostaria que esse telegram disse em português não sei inglês,1,1,5.15.0,2020-02-27 21:04:20,
não recebo um novo código de ativação o código antigo não pega da erro,1,1,5.8.0,2020-02-27 11:49:05,
"Porque fica essa mensagem de tentar muitas vezes eu baixei outros aplicativos sem saber qual era o certo , porque tinha muitos tipos de telegram , agora quero entrar porque achei o certo , e fica uma mensagem chata de tente mais tarde , eu tou precisando entrar",1,6,5.15.0,2020-02-27 07:08:24,
"Consigo ocultar os membros do meu grupo, para que não sejam vistos por outros membros?",2,2,,2020-02-26 23:45:05,
Horrível nunca instalei e nunca vou instalar boa tarde aqui tá chovendo e está assustador tô no quarto da minha mãe e o meu sobrinho saiu a pouco tempo mais não voltou socorro tá fazendo barulhos aqui no quarto 😭,1,1,,2020-02-26 16:34:41,
Lixo,2,0,,2020-02-26 15:03:52,
"Baixei o telegram no meu celular faz 3 dias e estou esperando para receber o código de instalação, mas o telegram não manda. O que faço?",1,1,5.15.0,2020-02-26 14:20:24,
O código não chega por sms no meu celular Motorola 6 plus aí não consigo usar o app,1,1,5.15.0,2020-02-26 11:25:42,
Não recebo esse torpedo p confirmação e nem por email. Já desinstalei diversas vezes e nada!,1,3,5.15.0,2020-02-26 08:46:37,
"Só tá faltando chamada de vídeo, Aí ficaria ótimo!👌",2,0,,2020-02-25 18:34:44,
Péssimo,1,0,,2020-02-25 14:10:14,
Não recebo código para entrar.,2,4,5.15.0,2020-02-25 11:17:29,
Limitado e com baixíssima segurança,1,0,,2020-02-25 09:35:12,
"Nessa ultima atualização, ta mais lento pra baixar e mais pesado pra rodar videos. Arrumem isso aí pq tava bacana o app, ficou muito ruim isso.",2,4,5.15.0,2020-02-25 09:08:18,
"Fazem horas que estou tentando instalar, mas não recebo o código de verificação!",1,9,5.15.0,2020-02-25 00:15:13,
Demora demais para ser instalada. Estou há 10 minutos à espera da instalação. Acho que vou desistir.,1,0,,2020-02-24 20:33:58,
Minha conta foi limitada e eu preciso resolver um problema de entrega e o único meio de comunicação fornecido pelo site é o Telegram e eu não consigo resolver o problema pq o Telegram não me permite enviar mensagens para não contatos.,1,0,,2020-02-24 19:39:23,
CLETACBLACEC,2,0,,2020-02-24 17:17:23,
Mais somenos nao gostei muito porque a pessoa manda mensagem e depos apaga e apaga tudo no seu tambem,2,0,5.15.0,2020-02-24 14:17:33,
Meu código pra entrar no app não ta chegando. Isso tá dificultando muito. Por isso apenas 1 estrela.,1,6,5.15.0,2020-02-23 07:32:43,
"Péssimo app, simplesmente não me enviam o código de confirmação que estou tentando à dois dias, já ativei todas as permissões do app mas não me enviam o code e nem me ligam para ditar o código. Além disso fiquei dois dias bloqueado pela quantidade de tentativas mas sem nenhuma resposta ao problema",1,0,,2020-02-23 06:00:39,
Bom,2,0,,2020-02-23 00:25:49,
"Gosto muito deste app, só troquei o meu chip para outro celular e não atualiza as minha conversas. Nao sei o qie fazer!",2,2,5.15.0,2020-02-22 22:05:02,
"Gente socorro meu app tá com problema, todos os app que tenho funcionam normalmente, mas o telegram tem uma semana que tá só carregando e não aparece as mensagens, aparece a notificação mas não abre",2,89,5.15.0,2020-02-22 20:29:03,
Como e o app eu mem abachei ainda,1,0,,2020-02-22 14:56:05,
Não estou conseguindo verificar meu número. Meu contato está normal. Sinal da minha operadora está ok e não chega o código,2,0,,2020-02-22 07:40:23,
Eu não estou recebendo o código SMS,2,0,5.15.0,2020-02-21 15:09:10,
"Não estou recebendo o código de ativação de maneira alguma, o que faço?",2,1,5.15.0,2020-02-21 01:29:33,
Não consigo obter o código de acesso,1,0,5.15.0,2020-02-20 12:51:28,
Não estou conseguindo reativar telegrama Muito difícil não sei,1,0,5.15.0,2020-02-20 09:46:11,
"Estão usando meu número em outro dispositivo, sendo que eu não tenho esse aplicativo instalado em meu celular, estou sendo prejudicado. Não baixem esse app não tem segurança.",1,0,,2020-02-20 08:28:00,
O codigo não chega !,1,0,,2020-02-19 12:09:09,
"O aplicativo para IOS é bem mais atualizado e bem melhor, tem funções a mais. Vocês deveriam fazer algo igual para ambos. Aguardando atualização... Para Android deixa a desejar😔",2,4,5.15.0,2020-02-19 10:55:12,
Como limpar histórico de conversa dos grupos?,2,0,5.15.0,2020-02-19 07:15:13,
"Estou baixando o arquivo, mas não está instalando.",1,0,,2020-02-18 20:36:37,
Telegram e ruim ninguém usa,1,0,,2020-02-18 17:28:23,
Muito bom 👍🏾👍🏾👍🏾👍🏾👍🏾,2,0,,2020-02-18 15:05:05,
Amei essa bct bom de mais,1,0,,2020-02-18 14:33:34,
"Eu entro no aplicativo, ele pede para conectar com o número de telefone , porém nunca chega a mensagem com o código, desse jeito fica difícil",1,6,5.15.0,2020-02-18 13:50:27,
Alguem pode me ajudar acabei de começar no telegram e o app simplesmente fala q tem muitas tentativas,1,0,5.15.0,2020-02-18 13:30:42,
Ñ mandam o código p ativar,1,0,5.15.0,2020-02-17 12:52:55,
Baixei o app e ele não abre,1,0,5.15.0,2020-02-17 07:44:59,
O código nunca chega infelizmente,1,0,5.15.0,2020-02-16 22:30:10,
Ruim demais,1,0,5.14.0,2020-02-16 22:09:51,
Chamadas ruins!!!,1,0,,2020-02-16 21:01:56,
não funciona,1,1,1.3.2,2020-02-16 15:48:20,
Não envia a senha de confirmar,1,0,5.15.0,2020-02-16 13:04:17,
Precisei apaga lo por um instante e nunca mais consegui re instalar. Ele diz que vai mandar um código. Mas nada aconteceu e ficou inoperante.,1,1,5.15.0,2020-02-16 11:58:38,
Não consigo baixar esse só o 3.9,1,0,,2020-02-15 13:17:54,
Vou testa si gosta dou mais 🌟,1,0,5.15.0,2020-02-15 11:33:26,
"Como que faz pra tirar as notificações de contatos entrando no telegram? Às vezes acho que é mensagem,mas não, é contato adicionado ao app. Já desativei as notificações nas configurações e continuo recebendo",2,0,,2020-02-15 09:49:15,Você pode desativar essa notificação em Configurações – Notificações e Sons – Contato entrou para o Telegram.
"Aparenta ser um app muito interessante. Mas, não consigo instalar apesar de ter memória! Simplesmente, eu não consigo instalar!",1,1,,2020-02-15 09:31:01,"Olá, o que está acontecendo? Aparece algum erro?"
Nao consigo nem estalar fica falando muitas tentativas,1,0,,2020-02-15 09:10:37,
"Esse novo recurso de passar a mídia encostando na tela é ruim. Eu passo muita mídia sem querer, simplesmente porque meu dedo não chega no meio da tela",2,2,5.15.0,2020-02-14 22:54:00,
"Estou tentando fazer uma conta no telegram, fala quê vai mandar um sms com o código e nada de mandar como vou usar se o app não deixa",1,6,5.15.0,2020-02-14 18:04:30,"Olá! Por favor, verifique com a operadora se os serviços de SMS estão ativos para a sua linha. Se estiver tudo certo, envie o seu número de telefone em formato internacional (+55DDDNUMERO) para sms@telegram.org. Nossa equipe vai verificar o que está acontecendo. Muito obrigado!"
O telegram é muito ruim não chegou o codigo para mim,2,0,,2020-02-14 15:01:54,
Antigamente era mas bo,1,1,,2020-02-14 14:00:22,
Segurança muito fraca,1,1,5.14.0,2020-02-14 07:05:42,
Instalação normal com ativação por código SMS ?.................................................. da pra falar com quem tem somente wharsap ou a pessoa precisa ter o mesmo app?!,1,1,5.14.0,2020-02-13 12:10:52,"Sim, para garantir a melhor experiência e segurança é necessário que os dois usem o Telegram. O app é gratuito, leve, rápido e seguro, convide seus amigos."
Cad o código sms??? Td certo com a minha operadora......,1,0,,2020-02-12 18:19:47,"Por favor, verifique com a operadora se os serviços de SMS estão ativos para a sua linha. Se estiver tudo certo, envie o seu número de telefone em formato internacional (+55DDDNUMERO) para sms@telegram.org. Nossa equipe vai verificar o que está acontecendo."
Está péssimo no envio de vídeos,1,1,,2020-02-12 16:04:46,Se o problema persiste por favor envie uma mensagem para o suporte no aplicativo em Configurações - Ajuda - Fazer uma Pergunta. Vamos te ajudar.
Péssimo aplicativo não recomendo a ninguem,1,0,,2020-02-12 13:50:30,"Se há algum problema, por favor envie uma mensagem para o suporte no aplicativo em Configurações - Ajuda - Fazer uma Pergunta. Vamos te ajudar."
Desde que troquei de aparelho eu não recebo o SMS de confirmação para poder utilizar o app. Enviei e-mails sem resposta e até agora não consegui logar no meu telegram.,1,4,5.14.0,2020-02-12 10:41:54,
No meu LG k4 não está pegando Isso é uma vergonha.,1,0,,2020-02-12 10:27:00,"Por que não? Aparece algum erro? Verifique se tem espaço suficiente no dispositivo, por gentileza."
Não consigo nem baixar !!! Não sai do ' instalando ',1,1,,2020-02-11 18:08:01,
No meu celular ta abrindo uma pagina em inglês sugerindo esse app e ta me incomodando?,1,0,,2020-02-11 17:58:17,"Olá! O Telegram não investe em publicidade. Sinto muito se existe algum incômodo, mas saiba que não é uma página patrocinada por nós."
"Vou dar 2 estrelas pq simplestemente não uso o aplicativo , pra mim não serve pra nada",2,0,5.14.0,2020-02-11 10:06:45,
Não consigo enviar vídeo através do aplicativo,2,0,5.14.0,2020-02-10 12:46:21,Se o problema persiste por favor envie uma mensagem para o suporte no aplicativo em Configurações - Ajuda - Fazer Uma Pergunta. Vamos te ajudar.
Pq não tá dando certo,1,0,,2020-02-10 12:41:04,Se o problema persiste por favor envie uma mensagem para o suporte no aplicativo em Configurações - Ajuda - Fazer Uma Pergunta. Vamos te ajudar.
"Não sei o que tá acontecendo, ontem a noite estava funcionando normalmente, mas hj pela manhã não conecta, estou com internet interagindo por outros apps normalmente, recebo notificação de mensagens chegando pelo telegram mas quando abria não tinha nada e ficava dizendo ""conectando"" todo tempo mesmo com a internet normal, já desinstalei e instalei e o problema contínua, e como não conecta nem dá para abrir minha conta mais lá, alguém pode me ajudar pfv?",1,175,5.14.0,2020-02-10 08:56:14,"Pode ser um problema de conexão. Tente novamente ou use um proxy, pode ajudar até que a sua conexão volte ao normal."
Estou a horas tentando entrar pois não me enviaram o código 😐,1,0,5.14.0,2020-02-10 06:22:01,"Por favor, verifique com a operadora se os serviços de SMS estão ativos para a sua linha. Se estiver tudo certo, envie o seu número de telefone em formato internacional (+55DDDNUMERO) para sms@telegram.org. Nossa equipe vai verificar o que está acontecendo. Muito obrigado!"
O meu telegram do nada nao quer abrir ja desinstalei ele umas 10 vezes e instalei novamente e nada,1,1,5.14.0,2020-02-09 19:03:58,
