content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent
Top,3,0,,2016-11-12 14:52:51,
Bem interessante,3,0,,2016-11-12 01:03:53,
bom!,3,0,,2016-11-11 21:56:01,
Não consigo receber o código aceitem isso,3,0,3.13.2,2016-11-11 18:32:41,
Mais ou menos,3,0,3.13.2,2016-11-11 08:05:52,
Mt bom,3,0,3.10.1,2016-11-11 07:43:26,
Ola!!!!!!            Cheguei no grupo,3,0,,2016-11-10 16:45:11,
Muito bom,3,0,,2016-11-09 21:46:45,
"Estou com um problema ao enviar foto tirada com a câmera do telegram, a foto é tirada mas não aparece o botao de confirmar para enviar a foto. A foto tirada com a câmera do celular vc envia normalmente. Esse problema aconteceu de um dia para o outro e não consigo mais mandar foto com a  câmera do telegram.",3,0,3.13.1,2016-11-09 17:36:38,
Oi,3,0,,2016-11-09 16:19:19,
Se for legal eu do mais estrelas,3,0,,2016-11-09 15:27:46,
Prefiro o whatsapp,3,0,3.13.2,2016-11-08 15:39:15,
Muito..bom..continuem..assim.,3,0,3.13.2,2016-11-04 17:40:37,
Chamada por voz e chamada de vídeo..o restante tá ótimo..,3,1,3.13.2,2016-11-04 16:25:49,
"Muito bom, mas faltam as ligações fe voz e vídeo pra ficar completo e ser um super mensageiro!!!",3,6,3.13.2,2016-11-04 12:54:39,
Da de usar,3,0,,2016-11-03 11:51:12,
"Quando der p fazer chamadas, também como o WhatsApp.",3,0,3.13.1,2016-11-03 11:10:16,
Feito,3,0,3.13.1,2016-11-02 20:26:32,
Recomendoo,3,0,,2016-11-02 12:58:49,
"No grupo não consigo conversar, pois na área do teclado fica como ""Silenciar""",3,0,3.13.1,2016-11-01 19:27:38,
Mano o telegram e bom pra tudo mais tem uma coisa q o faz ser um pouco menos q o whatzapp ele tem um negocio q se agente falar muito nao da mais de fala agente fica tico reportado então eu queria q eles ajeitacem q pelo menos ficasse um pouco igual ao whatsapp q podesse falar sem ter limites o telegram agora tem muito limites ageitem,3,0,3.13.1,2016-11-01 04:27:43,
"Procurei até APK, fica aparecendo o erro -24 todas as vezes",3,0,3.13.1,2016-10-31 22:40:13,
Ele apagou todos os meus contatos do zap ai Eu fiquei muito triste,3,0,,2016-10-30 21:07:40,
Pelo o que ouvi parece ser muito bom mas n consigo baixar,3,0,,2016-10-30 14:47:35,
Teste!!!!,3,0,,2016-10-30 09:12:26,
"Satisfatório, porém falta alguns recursos como salvar msg",3,0,3.13.0,2016-10-29 14:05:57,
É satisfatório,3,0,,2016-10-29 09:17:01,
Muito bom esse app só que não achei os canal♥,3,0,,2016-10-28 19:31:01,
Bom,3,0,,2016-10-27 13:22:11,
Tem uma função que fica mostrando na barra uma notificação pra cada contato e grupo isso fica chato pra que tem muito grupos como e,3,0,3.13.1,2016-10-26 20:47:23,
Essa última versão de 22/09 está sendo classificada pelo AVG Protection PRO como malware. Desinstalei o meu.,3,0,3.1.3,2016-10-26 13:28:54,
Eh bm,3,0,,2016-10-26 11:30:49,
"Adorei é legal , fantastico",3,0,,2016-10-25 23:31:57,
"Vou dar 3 estrelas, deveria ter a opção de salvar o dowload na memória externa do cartão de memória do cel. Obg.",3,0,3.13.1,2016-10-25 12:19:16,
Bom,3,0,,2016-10-24 17:17:18,
"Nao estou conseguindo instalar no celular novo, fuca como se tivesse baixando e demora,  mas não instala. O que devo fazer meu celular é um moto X 2Gerac",3,0,3.10.1,2016-10-23 23:43:13,
"Muito mais divertido que o concorrente, por causa dos gifs e dos sticks.",3,0,3.13.1,2016-10-22 07:43:06,
Melhor,3,0,,2016-10-22 07:14:32,
"Conforme for,vamos ver . . .",3,0,3.13.1,2016-10-20 23:25:08,
Éééé legalzinho,3,0,,2016-10-20 20:55:58,
Não preciso mais mante-lo instalado.👍,3,0,3.13.1,2016-10-20 17:44:50,
Vou usar e depois dou as estrelas👍,3,0,,2016-10-20 01:05:26,
ex ar h fds Gretchen,3,0,,2016-10-20 00:03:18,
"Baixando por curiosidade, por ser um app de mensagens criptografadas que o torna seguro e confiável.",3,0,3.8.0,2016-10-19 21:13:46,
"Só não entendo porque até hj depois de Muitas atualizações , ainda não é possível gravar áudio pela versão desktop",3,0,3.13.0,2016-10-17 23:47:13,
Muinto bom...di verdade,3,0,,2016-10-17 13:37:07,
Ya é muito. Bm est app,3,0,,2016-10-17 10:37:19,
Pra crlh vcs tem que ver,3,2,3.13.1,2016-10-17 01:19:03,
Não recebo as notificações. Já fiz de tudo e não resolveu. (LENOVO VIBER A7010),3,0,,2016-10-16 20:14:54,
Trez estrelas,3,0,3.13.1,2016-10-16 18:14:09,
- +,3,0,,2016-10-16 15:12:30,
Ótimo,3,0,,2016-10-16 02:40:52,
"O app é muito satisfatório, mas está dando esse erro, preciso muito voltar a usar, alguém me ajude. Me ajudem! !!!",3,0,3.13.1,2016-10-15 19:58:07,
Está travando muito,3,0,,2016-10-15 13:44:16,
Se for legal eu do mas 2🎆,3,0,,2016-10-15 12:56:41,
Dele mas falta fazer chamada ai ficaria completo,3,0,3.13.0,2016-10-15 10:08:58,
Nessa versão os emoticons estão muito pequenos.,3,0,3.13.1,2016-10-15 07:21:16,
"Eu sei, eu também",3,0,,2016-10-14 21:31:46,
Tô estalando se eu gosta dou 5 estrelas,3,0,,2016-10-14 20:34:57,
Motivo pra mandar mensagem e foto tá aprovado mas vídeo um vídeo de 5 minutos leva uns 25minuto pra enviar vai demorar lá não sei na onde é olha que meu celular é de última geração é só essa demora tem como arrumar isso,3,89,3.13.1,2016-10-14 00:16:53,
Paaaaaaia,3,0,3.13.1,2016-10-13 21:23:44,
"Meu app resolveu hoje simplesmente não abrir, desinstalei e instalei novamente e agora não está conectando com meu número 😡",3,0,3.13.1,2016-10-13 14:55:03,
Está perdendo conexão com a internet.,3,0,3.13.1,2016-10-13 14:45:48,
Depois da última atualização ele saiu sozinho e quando tento entrar novamente faço tudo certo coloco código do meu país e na hora de entrar simplesmente ñ entra fica só carregando e isso passou de duas horas,3,22,3.13.1,2016-10-13 14:36:35,
"Ninguém merece o aplicativo tá bugado, não conecta.",3,0,3.13.1,2016-10-13 14:28:06,
O app é bom mas hoje não estou conseguindo acessar.,3,0,3.13.1,2016-10-13 14:27:09,
Da raiva vey tolo,3,0,,2016-10-13 13:11:55,
Muito bom,3,0,,2016-10-13 13:01:35,
Muito legal,3,0,,2016-10-13 06:33:42,
Não gostei!,3,0,,2016-10-13 00:37:46,
Eu acho que e bom,3,0,,2016-10-12 14:28:36,
Bom,3,0,,2016-10-11 21:51:26,
Pelo menos da pra min baixa minhas configurações da claro,3,0,,2016-10-11 20:26:13,
Pode baixar que é legal,3,0,,2016-10-11 09:01:09,
Poderia colocar vídeo chamada :),3,1,2.5.2,2016-10-11 00:06:26,
So pra entrar em torneio de clash royale kkk,3,0,,2016-10-10 22:40:40,
Razoável,3,0,3.10.1,2016-10-10 18:28:57,
Eu sei o do resediviu,3,0,3.13.0,2016-10-10 14:49:09,
Tô estalando se for bom do mais estrelas,3,0,,2016-10-08 16:03:39,
Só que não conheço ninguém que use telegram.,3,0,,2016-10-08 16:02:14,
Fdfffffgggg,3,0,,2016-10-07 16:12:25,
Chvj,3,0,3.10.1,2016-10-07 11:01:32,
"As mensagens não estão carregando depois de um tempo, você consegue ler elas se quando vc é notificado, porém dentro do chat não aparece",3,0,3.12.0,2016-10-06 23:59:46,
MuitO bOom mais deveria ter status pessoais por favor arrume issO,3,0,,2016-10-06 19:19:32,
Só Não Compete com whatsapp por que esse Não Faz chamadas via Telegrama,3,0,,2016-10-05 12:49:08,
Mas e igual a o whatsapp e bem que as pessoas poderiam aderir mais ao telegram.,3,0,,2016-10-04 19:30:41,
Não vou da mais estrelas pq  quando agente sai do app ele continua online.ajeitem isso pfv.,3,0,3.12.0,2016-10-04 18:40:45,
O App e bom mas as vezes não notifica as mensagens,3,1,3.13.0,2016-10-04 17:20:42,
Estou baixando e pelos comentarios e fotos deve de ser muito bom,3,0,3.9.1,2016-10-03 18:58:42,
Falta somente chamada de vídeo,3,0,3.13.0,2016-10-03 18:45:09,
Podiam incluir a chamada de vídeo para ficar um app magnífico,3,0,,2016-10-03 15:52:20,
Não usei ainda se for bom dou mais estrelas,3,3,3.13.0,2016-10-03 07:12:01,
Quando e qui vcs vao colocar um app zap qui grava chamadas de uma outra pessoa,3,0,3.12.0,2016-10-02 17:29:54,
Add lá @gabiiiiiiiih,3,0,,2016-10-02 15:51:25,
Muito prático e rápido a única coisa que está faltando  e a confirmação de leitura das mensagens,3,0,3.11.2,2016-10-01 15:08:21,
Muito bom!,3,0,3.10.1,2016-10-01 11:08:34,
Mais o menos,3,0,,2016-10-01 07:41:20,
É bem satisfatório,3,0,,2016-09-30 22:28:43,
"As mensagens recebidas estão desaparecendo do app... Tem canais que estou, que ainda mostra só a mensagem de que eu entrei no canal porém, já postaram muita coisa no canal e as mensagens desaparecem...",3,0,3.12.0,2016-09-30 08:14:11,
Legal vou ver se baixa.,3,0,,2016-09-30 00:27:09,
muito bom,3,0,3.12.0,2016-09-29 15:19:31,
É legalzinho,3,0,,2016-09-29 11:49:57,
Bom,3,0,,2016-09-29 09:48:15,
👍,3,0,3.12.0,2016-09-28 19:14:21,
Alguem me responde pq meu código n vem,3,0,3.12.0,2016-09-28 19:13:43,
Só que as letras deveriam ficar maior também quando está digitando... Facilita pra quem tem dificuldade nas vistas,3,0,3.12.0,2016-09-28 16:37:34,
Não mandam o código pra mim _.,3,1,3.12.0,2016-09-27 22:40:41,
Bom,3,0,3.11.2,2016-09-27 20:35:26,
Não consigo conversa em hum grupo,3,0,3.12.0,2016-09-27 15:56:51,
Ia ser bom se desse pra ligar,3,0,,2016-09-26 23:36:37,
Tenirqrone,3,0,,2016-09-26 16:25:30,
Sla,3,0,,2016-09-26 13:06:55,
"Quero saber qual é o critério de spam no Telegram, já tomei 2 spans seguidos sem chamar ninguém no PV, nem mandar nada que é proibido no grupo ou infringi nenhuma regra, vcs deviam rever esses critérios de Spam, principalmente em grupos públicos, pois não da pra enviar mensagens, nem acho ruim os PVs mais sim ficar sem falar nos grupos. Ps: tomei o 3° Spam já.",3,0,3.10.1,2016-09-26 11:23:33,
"Não gostei do gerenciamento de contatos.  A aparição dos contatos não é nada intuitiva,  não há lugar algum dizendo que isto está sendo processado,  eu tive que adicionar um manualmente (que sabia tinha telegram) para os outros aparecerem.  Além disso não há opção de só ver contatos que tenham telegram. Chequei várias vezes, mas tive varios dos meus contatos duplicados,  ou seja,  aparece 1 da conta telegram e outro que não tem conta sendo que o contato da agenda só tem 1 telefone e não tem outro cadastrado",3,0,,2016-09-26 01:35:19,
Mas ainda Falta a opção de ligações telefonicas,3,0,3.11.2,2016-09-25 15:40:56,
O único defeito são as notificações que na maioria das vezes não chegam. Tenho que sempre ficar entrando pra ver se tem alguma nova mensagem.,3,0,3.7.0,2016-09-25 10:19:45,
"Alguem pode me dizer o codigo, pq fica falando, vamos te liga , e nao ligar",3,0,3.12.0,2016-09-25 08:38:41,
Gostaria transmissão pra ligações e excluir msg,3,0,3.10.1,2016-09-25 08:14:43,
Lembra muito o whatsap,3,0,3.12.0,2016-09-25 00:08:12,
Eu coloquei o meu numero aí falo Nero inválido mais e o meu número então arrumem porfavor,3,1,3.12.0,2016-09-24 22:56:06,
Otimo,3,0,3.12.0,2016-09-24 13:48:35,
de mas,3,0,3.9.0,2016-09-24 12:39:18,
"Vou experimentar,depois digo o resultado",3,0,3.12.0,2016-09-23 18:02:49,
"MAS PODERIA SER COMO O WHATSAPP , COM INTERNET IR 2 TRAÇOS , SEM INTERNET SÓ 1 E QUANDO VISUALIZASSEM A MENSAGEM FICASSE DE ALGUMA COR OS TRAÇOS , POR FAVOR COLOQUEM ISSO QUE O APP FICARÁ PERFEITO",3,0,3.11.2,2016-09-23 12:35:16,
"O app tem uma falha de segurança, embora tenha criptografia p2p.",3,0,3.4.2,2016-09-23 04:25:35,
Kkkkkk,3,0,,2016-09-22 21:02:47,
Show bem leve,3,0,2.5.1,2016-09-22 10:31:03,
Não há nada que possa ser mais atraente em relação ao whatsapp a ponto de não deletar o Telegram.,3,0,3.9.1,2016-09-22 00:25:04,
É legal porque tenho no meu celular,3,0,3.11.2,2016-09-21 10:32:55,
Helena,3,0,,2016-09-21 10:09:21,
É bom mais quase ninguem dos meu contatos tem o telegram..entao deixe o contatinho ai kk,3,0,3.9.1,2016-09-20 21:47:13,
"Podia Evoluir bem mais , ter a função de poder ver quem recebeu , visualizou as mensagens ...",3,0,,2016-09-20 19:48:39,
Seria ótimo se tivesse jeito da gente colocar status igual o whatzap. Por favor pensem nisso. Grata,3,0,3.11.2,2016-09-20 09:15:38,
E igual wats,3,0,,2016-09-20 08:59:36,
"O app é muito bom, mas entre as melhorias já descritas por outros usuários, falta a opção de excluir determinadas msgs, ou seja, o app só tem a opção de limpar td que recebemos de uma determinada pessoa. Selecionar o que devemos excluir é primordial.",3,0,3.8.0,2016-09-20 08:05:43,
Nota 5,3,0,2.5.1,2016-09-19 22:34:26,
Eu dou mais 2 estrelas,3,0,,2016-09-19 20:46:06,
E um chat tubo legal demsis,3,0,,2016-09-19 17:52:45,
Estou baixando si for bom dou mais estrelas,3,0,,2016-09-19 14:24:27,
Poderia  pode colocar status,3,0,,2016-09-19 11:52:19,
É bom,3,0,,2016-09-18 18:24:33,
Eu nao sei o código,3,0,3.11.2,2016-09-18 15:43:57,
Não sei ainda tô instalando se for bom dou mais,3,0,,2016-09-18 07:07:17,
"Baixei de novo pra ver como ta,mas antes eu já gostava!",3,0,,2016-09-18 01:42:12,
Sim,3,0,,2016-09-16 15:38:34,
É um bom app. Pra ser perdeito só era preciso ter a opção de colocar toque de música pra contato e ligação de voz e vídeo.,3,0,3.11.1,2016-09-16 14:47:38,
"Funciona melhor que o whatsapp, mas tem poucos usuários.",3,0,3.11.2,2016-09-16 01:20:48,
"Eu gostei mais do plus porque e mais organizado,esse e tudo junto,grupo,canais,PV,e muito desorganizado",3,0,,2016-09-15 19:30:59,
Se for bom eu dou mais 2 estrelas,3,0,,2016-09-15 18:30:45,
É mt bom agora tenho zap e telegram eu não sei o código saber eu sei mais fica dizendo que p código tá inválido e não vai de maneira alguma,3,0,,2016-09-15 15:24:23,
"Problema chato aff , exclui os contatos da agenda e mesmo assim não consigo atualizar a lista ,os antigos cotinuam e os novos contatos nao aparecem .",3,0,3.11.2,2016-09-15 13:29:08,
Pfv aeeee,3,0,,2016-09-14 00:17:58,
Gasta muita bateria e dados móveis,3,0,,2016-09-13 20:14:36,
"É um ótimo app de mensagem, mas depois de um tempo de uso para de notificar 😑",3,0,3.11.2,2016-09-13 18:50:14,
Bom,3,0,,2016-09-13 12:44:01,
telegam,3,0,,2016-09-12 20:53:08,
Zusbeyd,3,0,,2016-09-12 20:46:28,
Coloca um menu em abas como o plus messenger pois quem tem muitos grupos e chats acaba ficado perdido,3,0,,2016-09-12 17:00:16,
...,3,0,,2016-09-12 01:12:56,
Testando.....,3,0,3.11.2,2016-09-11 21:55:59,
Só falta ter chamada de video,3,0,3.11.2,2016-09-11 10:44:05,
Não recebi o código o que eu faço?,3,0,3.11.2,2016-09-09 17:33:25,
E legal,3,0,3.11.2,2016-09-09 11:53:25,
é muito bom,3,0,3.11.2,2016-09-08 20:22:51,
Vou dar três estrelas se for bom dou mais,3,0,,2016-09-07 18:20:11,
muito bom,3,0,,2016-09-06 20:30:47,
Qual é o codigo não sei,3,0,,2016-09-06 18:24:33,
Poderia ser melhor,3,0,,2016-09-06 15:25:58,
Ruim,3,0,3.11.2,2016-09-06 13:36:49,
Legal,3,0,,2016-09-05 21:31:42,
Queria poder ver as conversas anteriores,3,0,3.11.2,2016-09-05 16:29:39,
Tinha que ter Como colocar Status,3,0,,2016-09-04 22:45:41,
"Ótimo aplicativo, só os reportes que atrapalha muito teriam que melhorar isso",3,0,3.8.0,2016-09-04 20:38:28,
Bom mas n faz ligação. Aff...,3,1,3.9.1,2016-09-04 18:46:02,
É bom,3,0,3.11.2,2016-09-04 18:38:43,
Ta baixando se for bom dou mais 2 estrelas ❤,3,0,,2016-09-04 17:12:14,
Vou ver se presta depois dou ms,3,0,3.11.2,2016-09-04 16:41:31,
"Seria perfeito se pudessemos conversar por meio de chamadas de audio e quem sabe de video tmb, seria ótimo.",3,0,3.10.1,2016-09-04 14:42:07,
Vou analisar depois vejo se darei mais estrelas 😉,3,0,3.11.2,2016-09-04 12:29:07,
"Falta um widget, igual aquele do wpp. O app está muito bom e sempre trazendo inovações",3,0,3.11.2,2016-09-04 09:57:32,
Esta faltando chamadas de voz e video,3,0,3.11.2,2016-09-03 19:39:46,
Estou baixando se for bom do estrelas,3,0,,2016-09-03 17:09:23,
Tinha q visualizar a mensagens ta 🍃,3,0,,2016-09-03 15:28:56,
Eatou abaichando vou ver se e bom,3,0,,2016-09-03 11:21:56,
"Poderia ter ligaçoes,ficar no horario exato e outras coisas mais",3,0,3.11.2,2016-09-03 07:59:55,
Regular,3,0,3.10.1,2016-09-02 18:59:59,
"Muito pesado, não tem as mesmas características fáceis de usar do whatsaap. Demora carregar vídeos, músicas, e não salva na biblioteca automático",3,0,3.10.1,2016-09-02 16:50:56,
Ketanni reis,3,0,,2016-08-31 18:39:01,
"Tem a cor muito ofuscada, melhorem!",3,4,3.8.0,2016-08-31 13:19:18,
Se for bom dou mais estrelas,3,0,,2016-08-31 11:30:41,
O whatsapp deu um tiro no dedao do pe com o facebook compartilhando dados de usuario. E varias pessoas vao passar a usar o telegram. Tem q implementar algumas coisas. Como admin de grupo e ate video chamadas. Falta recursos q o whatapp fornece. Aprimorem ele.,3,0,3.11.2,2016-08-31 10:33:13,
Seria melhor se podesse conversa no. PV mais tabom obrigado pra quem crio°•°,3,0,,2016-08-30 20:18:29,
Ainda vou usar TIC TAC ok,3,0,,2016-08-30 19:21:38,
•,3,0,,2016-08-30 12:01:48,
"Se copiam áudio e mandam, o arquivo baixa mas não dá pra ouvir.",3,0,3.11.2,2016-08-30 06:43:27,
Após testar dou mais estrelas.,3,0,3.11.2,2016-08-29 16:50:29,
Avaliando o app se for bom dou mas estrela,3,0,,2016-08-29 12:22:04,
Bom,3,0,,2016-08-28 10:35:06,
Não abre as conversas sem conexão de internet no moto G,3,0,3.11.2,2016-08-28 09:01:19,
Bem legal e rápido,3,0,,2016-08-27 18:54:52,
Demora muito p/ as fotos baixadas no trlegram irem pra minha galeria... isso poderia melhorar né...,3,0,3.11.2,2016-08-27 17:33:18,
Prefiro o whatsapp '-',3,0,,2016-08-27 15:19:39,
"O App em si é bom, porém está devendo na questão da notificação da mensagem,  A mensagem só aparece quando vc clica no aplicativo.",3,0,,2016-08-27 09:41:28,
- Não estou conseguindo colocar uma foto no meu perfil!😐,3,0,3.11.2,2016-08-27 01:55:07,
o porquê telegram no Brasil não e popular por causa do visual nisso o whatssap ganhar completamente,3,0,,2016-08-26 14:03:07,
Excelente aplicativo.,3,0,3.11.2,2016-08-26 12:17:00,
Bom,3,0,,2016-08-26 09:28:46,
E muito satisfatório Baixem,3,0,,2016-08-26 08:13:26,
Se esse App for bom de verdade dou mais duas estrelas 😀,3,0,,2016-08-25 12:38:52,
Otm,3,0,,2016-08-25 10:37:23,
"O código de verificação nunca chega! Poderiam ter a opção de enviar por email,  assim ficaria mais fácil.",3,0,3.11.2,2016-08-24 20:39:07,
Bom,3,0,,2016-08-24 20:13:49,
"Precisei desinstalar, trocar de aparelho, agora SMA não chega",3,0,3.11.2,2016-08-24 19:09:19,
"Falta a função de ligação entre usuários, aí sim ficaria perfeito e ganharia muitos usuários ainda mais se a qualidade das ligações superassem a do Whatsapp",3,1,3.10.1,2016-08-24 18:47:28,
Se ser bom do mais 2 estrelas,3,0,,2016-08-24 15:27:35,
So falta disponibilizar chamadas de voz,3,0,3.11.2,2016-08-23 23:36:33,
"Em aparelhos mais lentos (moto G2, xiaomi remi 2) a mensagem só chega quando se abre o aplicativo.  Isso quando não fica ""conectando...""",3,1,3.11.2,2016-08-23 17:08:18,
Bom,3,0,3.9.1,2016-08-23 14:54:58,
O bom seria se pudéssemos ligar,3,2,3.11.2,2016-08-23 00:31:41,
Dfgg,3,0,,2016-08-22 18:43:39,
😒,3,0,,2016-08-21 18:26:19,
Mais  estão faltando pequenos  ajustes  como  a  opção de  atualizar a lista  de  contatos  .. Acho uma  opção muito importante!!!,3,0,3.11.2,2016-08-21 16:15:30,
.,3,0,,2016-08-21 12:16:52,
bom,3,0,,2016-08-20 21:56:36,
Após a leitura de mensagens o app continua apresentando nensagens para ler sem ter nenhuma mensagem. Isso confinde o usuário. Demais aprovo.,3,0,3.10.1,2016-08-20 19:22:00,
